Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"BO WHITE, M ESSER","RESIDENTIAL DISAGGREGATION",,"etcc-ca.com","","https://www.etcc-ca.com/sites/default/files/reports/et13sdg1031-residential_disaggregation.pdf","",676,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,2,,"The focus of this case study of non-intrusive load monitoring (NILM) algorithms by four vendors at 11 non-randomly selected homes in the SDG&E region was to evaluate the rough …","https://www.etcc-ca.com/sites/default/files/reports/et13sdg1031-residential_disaggregation.pdf","https://scholar.google.com/scholar?q=related:Atkc_OnwqpsJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
13,"WJ Li, X Tan, DHK Tsang","Smart home energy management systems based on non-intrusive load monitoring",2015,"2015 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7436413/","https://scholar.google.com/scholar?cites=10983285813657536807&as_sdt=2005&sciodt=2007&hl=en",677,"2022-05-04 15:31:42","","","","",,,,,13,1.86,4,3,7,"The concept of smart home has attracted considerable attention in recent years, and energy management is one of its key component. This attributes to the growing concern in …","https://xiaoqitan.org/documents/smart_home_nilm_sgc.pdf","https://scholar.google.com/scholar?q=related:JwmlbUF4bJgJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
15,"Z Fang, D Zhao, C Chen, Y Li, ...","Nonintrusive appliance identification with appliance-specific networks",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9093128/","https://scholar.google.com/scholar?cites=1264707747330673130&as_sdt=2005&sciodt=2007&hl=en",678,"2022-05-04 15:31:42","","","","",,,,,15,7.50,3,5,2,"The problem of noninstrusive load monitoring (NILM) is usually formulated as a single-channel blind source separation task, whose successful solution enable fast and convenient load …","https://www.osti.gov/pages/servlets/purl/1765970","https://scholar.google.com/scholar?q=related:6klU2P4kjREJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"M Zeifman","Methods and system for nonintrusive load monitoring",2017,"US Patent 9,817,045","Google Patents","https://patents.google.com/patent/US9817045B2/en","",679,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,5,"Identification and tracking of major electric appliances by using aggregate power data obtained at the main breaker level of a residence or commercial establishment. Step power …","https://patentimages.storage.googleapis.com/57/5c/9c/1917f4ef65224b/US9817045.pdf","https://scholar.google.com/scholar?q=related:cwxdVfjOgKIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
3,"N Kouvelas, V Balasubramanian, ...","On inferring how resources are shared in IoT ecosystems; a graph theoretic approach",2018,"2018 IEEE 4th World …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8355137/","https://scholar.google.com/scholar?cites=18353996639800276585&as_sdt=2005&sciodt=2007&hl=en",680,"2022-05-04 15:31:42","","","","",,,,,3,0.75,1,3,4,"The Internet of Things (IoT) is an enabler of the digital transformation dictating new needs and trends in the domains of business and technology. Ecosystems of IoT devices are often …","","https://scholar.google.com/scholar?q=related:aTYCRLN-tv4J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
10,"D García-Pérez, D Pérez-López, ...","Fully-convolutional denoising auto-encoders for NILM in large non-residential buildings",2020,"… on Smart Grid","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9309369/","https://scholar.google.com/scholar?cites=16302872618742966838&as_sdt=2005&sciodt=2007&hl=en",681,"2022-05-04 15:31:42","","","","",,,,,10,5.00,3,3,2,"Great concern regarding energy efficiency has led the research community to develop approaches which enhance the energy awareness by means of insightful representations. An …","","https://scholar.google.com/scholar?q=related:NuqdOkVwP-IJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
12,"S El Kababji, P Srikantha","A data-driven approach for generating synthetic load patterns and usage habits",2020,"IEEE Transactions on Smart Grid","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9136769/","https://scholar.google.com/scholar?cites=8019785505942135162&as_sdt=2005&sciodt=2007&hl=en",682,"2022-05-04 15:31:42","","","","",,,,,12,6.00,6,2,2,"Today's electricity grid is rapidly evolving to become highly connected and automated. These advancements have been mainly attributed to the ubiquitous communication/…","","https://scholar.google.com/scholar?q=related:euGBUG0ATG8J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"B Völker, M Pfeifer, PM Scholl, B Becker","A Framework to Generate and Label Datasets for Non-Intrusive Load Monitoring. Energies 2021, 14, 75",2020,"Energy Data Analytics for Smart …","mdpi.com","https://www.mdpi.com/books/pdfdownload/book/4360#page=214","",683,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,4,2,"In order to reduce the electricity consumption in our homes, a first step is to make the user aware of it. Raising such awareness, however, demands to pinpoint users of specific …","https://www.mdpi.com/books/pdfdownload/book/4360#page=214","https://scholar.google.com/scholar?q=related:AI8RdJhnEyoJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"M Ma, W Lin, J Zhang, P Wang, ...","Discover the fingerprint of electrical appliance: Online appliance behavior learning and detection in smart homes",2017,"2017 IEEE SmartWorld …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8397503/","https://scholar.google.com/scholar?cites=7119343201687095906&as_sdt=2005&sciodt=2007&hl=en",684,"2022-05-04 15:31:42","","","","",,,,,1,0.20,0,5,5,"Energy efficiency is becoming a challenging issue due to dramatically increasing demands. Sensing disaggregation and identification of individual electrical appliances from …","","https://scholar.google.com/scholar?q=related:YsqmCuz8zGIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"A Shyr, V Garud, A Gupta, M Sharan, P Parekh, ...","Low frequency energy disaggregation techniques",2020,"US Patent …","Google Patents","https://patents.google.com/patent/US10630502B2/en","",685,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,6,2,"The present invention teaches methods of performing appliance itemization based on consumption data, including: receiving at a processor the data; determining if the data includes …","https://patentimages.storage.googleapis.com/53/f3/a4/825f3fbe578383/US10630502.pdf","https://scholar.google.com/scholar?q=related:_6OTTNs_04wJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
13,"K Förderer, M Ahrens, K Bao, I Mauser, H Schmeck","Modeling flexibility using artificial neural networks",2018,"Energy Informatics","Springer","https://link.springer.com/article/10.1186/s42162-018-0024-4","https://scholar.google.com/scholar?cites=16825432665051376116&as_sdt=2005&sciodt=2007&hl=en",686,"2022-05-04 15:31:42","HTML","10.1186/s42162-018-0024-4","","",,,,,13,3.25,3,5,4,"The flexibility of distributed energy resources (DERs) can be modeled in various ways. Each model that can be used for creating feasible load profiles of a DER represents a potential …","https://link.springer.com/article/10.1186/s42162-018-0024-4","https://scholar.google.com/scholar?q=related:9CmkKN3xf-kJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"JG Matt","Online Feedback Optimization for Minimal Curtailment of Renewable Generation with Real Data",2021,"","research-collection.ethz.ch","https://www.research-collection.ethz.ch/handle/20.500.11850/497918","",687,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,1,"The increasing integration of distributed energy sources into low-voltage distribution networks and of photovoltaic systems in particular poses new challenges to power grid operators. …","https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/497918/1/BA_Jonas_Matt_2021-July-11.pdf","https://scholar.google.com/scholar?q=related:gWPX0SaM_QYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"GM Bethke","Disaggregation and classification of residential water events from high-resolution smart water meter data using unsupervised machine learning methods",2020,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/108047","",688,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,2,"The residential sector accounts for a significant amount of water consumption in the United States. Understanding this water consumption behavior provides opportunity for water …","https://www.ideals.illinois.edu/bitstream/handle/2142/108047/BETHKE-THESIS-2020.pdf?sequence=1","https://scholar.google.com/scholar?q=related:XtEshsUGKCMJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
9,"OI Oluwasuji, O Malik, J Zhang, ...","Solving the fair electric load shedding problem in developing countries",2020,"Autonomous Agents and …","Springer","https://link.springer.com/article/10.1007/s10458-019-09428-8","https://scholar.google.com/scholar?cites=4760784389903262694&as_sdt=2005&sciodt=2007&hl=en",689,"2022-05-04 15:31:42","HTML","10.1007/s10458-019-09428-8","","",,,,,9,4.50,2,4,2,"Often because of limitations in generation capacity of power stations, many developing countries frequently resort to disconnecting large parts of the power grid from supply, a process …","https://link.springer.com/article/10.1007/s10458-019-09428-8","https://scholar.google.com/scholar?q=related:5qNozC20EUIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
177,"MR Asghar, G Dán, D Miorandi, ...","Smart meter data privacy: A survey",2017,"… Surveys & Tutorials","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7959167/","https://scholar.google.com/scholar?cites=6148023642602505484&as_sdt=2005&sciodt=2007&hl=en",690,"2022-05-04 15:31:42","","","","",,,,,177,35.40,44,4,5,"Automated and smart meters are devices that are able to monitor the energy consumption of electricity consumers in near real-time. They are considered key technological enablers of …","https://people.kth.se/~gyuri/Pub/AsgharDMC-IEEECST2017.pdf","https://scholar.google.com/scholar?q=related:DIUG6O0qUlUJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
58,"D Li, S Dick","Residential household non-intrusive load monitoring via graph-based multi-label semi-supervised learning",2018,"IEEE Transactions on Smart Grid","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8437176/","https://scholar.google.com/scholar?cites=9389260948462973211&as_sdt=2005&sciodt=2007&hl=en",691,"2022-05-04 15:31:42","","","","",,,,,58,14.50,29,2,4,"Nonintrusive load monitoring refers to inferring what appliances are operating in a household at a given time solely from fluctuations on the main power feeder. It is one approach to …","","https://scholar.google.com/scholar?q=related:GzGVEBZbTYIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
5,"D Li, S Dick","Non-intrusive load monitoring using multi-label classification methods",2021,"Electrical Engineering","Springer","https://link.springer.com/article/10.1007/s00202-020-01078-4","https://scholar.google.com/scholar?cites=12293596568448616250&as_sdt=2005&sciodt=2007&hl=en",692,"2022-05-04 15:31:42","","10.1007/s00202-020-01078-4","","",,,,,5,5.00,3,2,1,"Non-intrusive load monitoring is a technique to help power companies monitor and analyze residential energy usage. Aggregated power load measurements for a household (ie, the …","","https://scholar.google.com/scholar?q=related:OkdX2vGgm6oJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"AS Zamzam, B Yang, ND Sidiropoulos","GRATE: Granular recovery of aggregated tensor data by example",2020,"arXiv preprint arXiv:2003.12666","arxiv.org","https://arxiv.org/abs/2003.12666","https://scholar.google.com/scholar?cites=8720227376037058218&as_sdt=2005&sciodt=2007&hl=en",693,"2022-05-04 15:31:42","","","","",,,,,1,0.50,0,3,2,"In this paper, we address the challenge of recovering an accurate breakdown of aggregated tensor data using disaggregation examples. This problem is motivated by several …","https://arxiv.org/pdf/2003.12666","https://scholar.google.com/scholar?q=related:qlZTxZh4BHkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"S Desai, NR Sabar, R Alhadad, ...","Mitigating consumer privacy breach in smart grid using obfuscation-based generative adversarial network",2022,"Mathematical …","aimspress.com","http://www.aimspress.com/aimspress-data/mbe/2022/4/PDF/mbe-19-04-155.pdf","",694,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,4,1,"Smart meters allow real-time monitoring and collection of power consumption data of a consumer’s premise. With the worldwide integration of smart meters, there has been a substantial …","http://www.aimspress.com/aimspress-data/mbe/2022/4/PDF/mbe-19-04-155.pdf","https://scholar.google.com/scholar?q=related:C3-YrTWFqCgJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
11,"M Gulati, SS Ram, A Majumdar, ...","Single point conducted EMI sensor with intelligent inference for detecting IT appliances",2016,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7782387/","https://scholar.google.com/scholar?cites=10144877045190185337&as_sdt=2005&sciodt=2007&hl=en",695,"2022-05-04 15:31:42","","","","",,,,,11,1.83,3,4,6,"Electrical grids need to embed smartness not just at the generation and distribution side but also at the consumption side. Specifically, in regard to office buildings, information …","http://essrg.iiitd.edu.in/wp-content/uploads/2021/07/Single_Point_Conducted_EMI_Sensor_With_Intelligent_Inference_for_Detecting_IT_Appliances.pdf","https://scholar.google.com/scholar?q=related:eVGTOOzXyYwJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"WL Leow, R Iyengar","Detection of electric vehicle charging at premise",2020,"US Patent App. 16/420,597","Google Patents","https://patents.google.com/patent/US20200122598A1/en","",696,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,2,2,"Abstract Systems, methods, and other embodiments associated with detecting an electric vehicle charging event. In one embodiment, from electricity consumption data from a known set …","https://patentimages.storage.googleapis.com/11/c2/ba/9d014bd05dadcb/US20200122598A1.pdf","https://scholar.google.com/scholar?q=related:SmBdn0yqyDoJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
33,"RT Houlette, MS Phillips, JN Marcus, ...","Determining information about devices in a building using different sets of features",2015,"US Patent …","Google Patents","https://patents.google.com/patent/US9057746B1/en","https://scholar.google.com/scholar?cites=191986273094717919&as_sdt=2005&sciodt=2007&hl=en",697,"2022-05-04 15:31:42","","","","",,,,,33,4.71,8,4,7,"Electrical usage of devices in a building may be monitored to provide information about the operation of the devices to a user. The information communicated to a user may include …","https://patentimages.storage.googleapis.com/85/58/aa/f934d0b74f9a64/US9057746.pdf","https://scholar.google.com/scholar?q=related:39GPiX8SqgIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"NAA Sereboo","NILM-based system for energy monitoring of compound houses in Ghana",2020,"","air.ashesi.edu.gh","https://air.ashesi.edu.gh/handle/20.500.11988/604","",698,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,2,"Compound housing is a housing arrangement that stemmed from cultural family living settings. Over the years, it has evolved to denote a group of different households that share a …","https://air.ashesi.edu.gh/bitstream/handle/20.500.11988/604/Sereboo_Nana_Akua_2020_ENGR_CapstoneProject.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:uGJpqN366osJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
